,name,nationality,team,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age,born
279,Ciro Immobile,it ITA,it Lazio,5.6,91,118,77.1,1284,180,59,68,86.8,24,30,80.0,5,7,71.4,0,0.3,0.1,-0.3,7,8,1,0,7,FW,33,1990
280,Hwang In-beom,kr KOR,rs Red Star,5.9,203,273,74.4,3704,1331,108,124,87.1,63,82,76.8,30,55,54.5,1,1.2,0.8,-0.2,16,18,4,1,26,MF,26,1996
281,Alexander Isak,se SWE,eng Newcastle Utd,3.5,53,67,79.1,875,164,24,28,85.7,25,31,80.6,2,4,50.0,0,0.4,0.1,-0.4,3,1,1,0,9,FW,23,1999
282,Gustav Isaksen,dk DEN,it Lazio,2.7,70,93,75.3,1010,225,38,45,84.4,24,31,77.4,3,6,50.0,1,0.8,0.5,+0.2,5,2,5,1,7,FW,22,2001
283,Cedric Itten,ch SUI,ch Young Boys,3.1,30,48,62.5,492,102,15,23,65.2,11,13,84.6,3,4,75.0,0,0.0,0.0,0.0,1,2,0,0,5,FW,26,1996
284,Mirko Ivanić,me MNE,rs Red Star,4.1,71,103,68.9,1159,590,33,38,86.8,27,42,64.3,7,15,46.7,1,0.7,0.8,+0.3,5,13,4,1,19,MF,29,1993
285,Luka Ivanušec,hr CRO,nl Feyenoord,2.3,69,87,79.3,1059,220,32,35,91.4,29,32,90.6,4,10,40.0,1,0.3,0.4,+0.7,2,7,2,0,10,"FW,MF",24,1998
286,Tomoki Iwata,jp JPN,sct Celtic,0.7,18,23,78.3,320,90,6,6,100.0,8,12,66.7,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1,"MF,FW",26,1997
287,Paul Jaeckel,de GER,de Union Berlin,1.9,37,51,72.5,750,218,12,15,80.0,17,21,81.0,7,13,53.8,0,0.0,0.1,0.0,0,2,0,0,1,DF,25,1998
288,Alireza Jahanbakhsh,ir IRN,nl Feyenoord,0.8,50,65,76.9,828,151,25,29,86.2,22,28,78.6,3,4,75.0,0,0.4,0.5,-0.4,3,3,4,2,5,"FW,DF",29,1993
289,Ivan Jaime Pajuelo,es ESP,pt Porto,1.0,28,35,80.0,390,34,18,19,94.7,6,8,75.0,2,5,40.0,0,0.1,0.1,-0.1,2,1,0,0,3,MF,22,2000
290,Saidy Janko,gm GAM,ch Young Boys,3.6,113,153,73.9,1591,499,75,86,87.2,29,45,64.4,6,15,40.0,0,0.1,0.1,-0.1,3,5,1,1,3,DF,27,1995
291,Vincent Janssen,nl NED,be Antwerp,4.5,93,105,88.6,1637,295,43,46,93.5,35,39,89.7,11,13,84.6,0,0.3,0.5,-0.3,3,4,3,2,7,FW,29,1994
292,Elias Jelert,dk DEN,dk FC Copenhagen,6.5,242,306,79.1,3794,1256,135,161,83.9,86,105,81.9,18,24,75.0,0,0.1,0.3,-0.1,3,14,4,1,19,DF,20,2003
293,Valdemar Jensen,dk DEN,dk FC Copenhagen,0.3,12,12,100.0,270,102,3,3,100.0,7,7,100.0,2,2,100.0,0,0.0,0.0,0.0,0,4,0,0,1,DF,20,2003
294,Gabriel Jesus,br BRA,eng Arsenal,4.5,105,130,80.8,1389,281,62,73,84.9,36,41,87.8,1,2,50.0,3,2.2,0.8,+0.8,8,4,2,0,11,FW,26,1997
295,Juan Jesus,br BRA,it Napoli,4.8,235,277,84.8,4225,1467,81,86,94.2,126,144,87.5,19,30,63.3,0,0.0,0.0,0.0,0,12,0,0,9,DF,32,1991
296,Joelinton,br BRA,eng Newcastle Utd,3.7,126,152,82.9,1832,485,75,83,90.4,43,54,79.6,6,8,75.0,0,1.0,0.2,-1.0,7,8,2,1,15,"MF,FW",26,1996
297,Alistair Johnston,ca CAN,sct Celtic,6.0,327,404,80.9,5330,2219,165,176,93.8,138,167,82.6,21,48,43.8,0,0.1,0.2,-0.1,1,29,5,0,38,DF,24,1998
298,Michael Johnston,ie IRL,sct Celtic,1.1,27,33,81.8,355,50,20,22,90.9,5,7,71.4,2,3,66.7,0,0.2,0.1,-0.2,3,2,1,1,3,FW,24,1999
299,Frenkie de Jong,nl NED,es Barcelona,4.4,243,268,90.7,4291,1190,90,96,93.8,128,137,93.4,19,23,82.6,0,0.1,0.2,-0.1,2,30,1,0,28,MF,26,1997
300,Luuk de Jong,nl NED,nl PSV Eindhoven,7.0,100,155,64.5,1322,260,56,78,71.8,36,50,72.0,2,6,33.3,0,0.5,0.3,-0.5,7,7,0,0,8,FW,32,1990
301,Joan Jordán,es ESP,es Sevilla,0.9,23,31,74.2,320,50,17,21,81.0,4,6,66.7,2,3,66.7,0,0.0,0.0,0.0,0,3,0,0,1,MF,29,1994
302,Jorginho,it ITA,eng Arsenal,5.9,301,342,88.0,4667,1349,167,183,91.3,110,120,91.7,20,26,76.9,0,0.2,0.4,-0.2,5,28,6,0,29,MF,31,1991
303,Joselu,es ESP,es Real Madrid,3.1,61,82,74.4,686,71,37,49,75.5,15,22,68.2,1,1,100.0,0,0.4,0.1,-0.4,4,3,1,0,2,FW,33,1990
